review_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Genre,Original Work,Review Author,Rating Category
PAC’s Problem Play is No Problem At All,-0.301100494215833,-0.05364391977740912,-0.047294694674841264,0.033410932145487224,-0.13865537502989783,0.18150172054173802,0.00294438914390825,0.05380793667567549,0.05987878696290296,0.07149151436935233,Comedy,All's Well That Ends Well,Jennifer Kramer,Positive
PSF Season Opens: Suit the Words to Music and Action,-0.30747449750649064,-0.021165755580047987,-0.24344078421454152,-0.15112164313618898,-0.05587841036895498,0.14782824721179177,-0.023104412309230875,0.06030682568819616,0.03749224970842272,0.057508107510347906,Comedy,Twelfth Night,Jennifer Kramer,Positive
"Passing on the Baton of Despotism, One Republic to Another ",-0.28425105508372406,-0.09154668811272618,0.0646590330123174,0.06684445021712569,0.017589248776849805,0.2066415979583832,-0.01138528898189253,-0.07408448152272043,0.12309353902525694,-0.24078641398677716,Tragedy,Julius Caesar,Eric Minton,Positive
Pause from Contemporary Reference in Great Lakes' Macbeth,-0.28959587563732264,-0.15951396102262907,0.15655330423365293,-0.11519413756125994,-0.20477579225372328,-0.0766292841528096,0.06437746734204265,-0.010698216981944928,0.044095040636205556,-0.0032975982200479322,Tragedy,Macbeth,Yuko Kurahashi,Positive
Petty Larceny Robs a Grand Design,-0.3667035762983998,-0.08517778916702053,0.05408904079199234,0.058709395239154916,0.09750995397472983,0.13405510195494405,0.02504802569528604,-0.0712712738024544,-0.13535193015017188,0.10085086535829707,Tragedy,Romeo & Juliet,Eric Minton,Negative
Prague Shakespeare Heightens the Antic Side of Twelfth Night,-0.26375533559836095,0.018850263177009597,-0.45316497666025024,-0.2486524311077228,0.06576481844996658,-0.06071560607917548,-0.019504866178881808,-0.022133263757562138,0.055559666843780914,-0.0960647163319294,Comedy,Twelfth Night,Cynthia Greenwood,Positive
Prophesy Points to Possibilities in the Scottish Play,-0.3078279097947686,-0.22715439128402506,0.24727392200122517,-0.28227523297803725,-0.16127155294779189,-0.11611490922021872,0.033554337843186066,-0.0026158628214291903,0.008508657095906948,-0.043040032613097315,Tragedy,Macbeth,Denise Battista,Positive
"Provocative, Unadulterated Romeo and Juliet to the Extreme",-0.3941480888858135,0.04914667324464387,0.012029689525359679,0.02946277297440037,0.12077382279399301,0.06848247199092394,0.020215198224281687,-0.05004259661325197,-0.20777261749576637,-0.0424432881382419,Tragedy,Romeo & Juliet,Denise Battista,Positive
Puppets Dreaming Dreams,-0.360369481236839,0.1623413678411207,0.08594038087343982,0.012004293931568807,0.14311334450188937,-0.037611169038688046,0.018223800985001894,0.074021319182162,-0.11230308304044154,-0.06864918637453431,Comedy,Midsummer Night's Dream,J. A. Macfarlane,Positive
RSC Takes a Joyful Romp in Arden,-0.2830218628061432,0.05859628889852622,-0.14689682932158407,0.09812755715176956,-0.17260787743599912,-0.16592079423122025,-0.14579032774266257,-0.08406838859164019,-0.024552426679407293,-0.03753119370466004,Comedy,As You Like It,Christopher Adams,Positive
RSC's Caesar Strikes Too Close To Home,-0.2668374475392754,-0.13863598786169126,0.12044085186051424,0.04606527775319892,-0.03017273869134942,0.21488392353075791,-0.03082612244055378,-0.09086911612827808,0.047234840480155284,-0.18417182470200533,Tragedy,Julius Caesar,Christopher Adams,Positive
"Raw, Primitive Macbeth is Ambitious, Intense, and Excellent",-0.43781804810109565,-0.13247106575587397,0.1523347143473776,-0.07686445390635965,-0.06493912954707745,-0.062262914988596485,0.04746487304006853,0.014127822546303823,-0.028680658948454948,0.05459490227295373,Tragedy,Macbeth,Ginny Quaney,Positive
Revival Tours Chesco with a Late Summer Night’s Dream,-0.3313929963939669,0.30065330998093687,0.08558329350332708,-0.08176432518146814,-0.04636379207017122,0.09356053001527172,-0.003775740044782042,0.07608247779653665,0.04443339948804216,0.04962943983428882,Comedy,Midsummer Night's Dream,Jennifer Kramer,Positive
Richard Burton's Hamlet (1964),-0.35220560645500754,-0.08681978141838533,-0.025166789000497642,0.012103844886604183,0.1671502281692396,-0.003120370907771241,-0.09234777018215677,0.0521541389945719,0.10467802868119436,-0.07744751211716297,Comedy,All's Well That Ends Well,Tue Sorensen,Positive
Romance Blossoms in Regent's Park,-0.23480390500561713,-0.024677858136809762,0.01105179303767462,0.030812918151098094,0.08915542234774107,0.08120015674606357,-0.007159129340148212,-0.03175473801930982,-0.15279513645741416,-0.013462844325314995,Tragedy,Romeo & Juliet,Claudine Nightingale,Positive
Romeo & Juliet: A Requiem,-0.29896272136385543,-0.09862309268811184,0.025015077710013815,0.05722424791960348,-0.03796567240564256,0.16484871398615705,0.06045266087275228,-0.023251640590348933,-0.027476129431946696,0.07797015894316686,Tragedy,Romeo & Juliet,Jennifer Kramer,Positive
Romeo and Juliet Break Some Long-Overdue Barriers,-0.3620348208877692,-0.025147805769829827,0.038362262545723017,0.03658368658368981,0.12413347555760626,-0.07338980706854747,-0.0038280327045974016,0.04658747961090769,-0.03491621048317516,0.08866452634753609,Tragedy,Romeo & Juliet,Liz Kimberlin,Positive
Romeo and Juliet Transcend Vanity,-0.34761538696650984,0.021936634779198754,0.07164773693473594,0.07148714901171241,0.14471245780628583,0.09078764283342525,-0.04710228168619213,-0.08327753149550993,-0.22684999921641796,-0.06135503682564418,Tragedy,Romeo & Juliet,Jack Morgan,Positive
Romeo and Juliet on a Gender Bender,-0.2643996059999061,-0.031028024904653603,-0.06275203710959698,-0.00487087414740043,0.0001136030634857883,0.04064567075269488,0.018562699848598527,0.06979933354002506,-0.08472167029939914,0.10723475313506732,Tragedy,Romeo & Juliet,Georgina Petronella,Positive
Romeo at the Rosemary ,-0.2385627957027088,-0.019057919417379627,0.02996285525769129,0.04840682702212506,0.06258275968033312,-0.005077912039194419,-0.11493149453896101,0.10433464215072974,0.050455157559421995,0.011074060002833206,Tragedy,Romeo & Juliet,Craig Melson,Negative
Roses Doth Fall at the Shakespeare Theatre,-0.3093338239549478,-0.02898780727243569,-0.4076159005169344,-0.26886063725202847,0.09353874664197855,-0.059859548550083255,0.0013716775711834805,-1.0927650702278503e-05,-0.011559877675990923,-0.1029108327206857,Comedy,Twelfth Night,Georgina Petronella,Positive
"Roundhouse's Macbeth, Meet Point Break Live!",-0.32177974099307893,-0.11746378504255987,0.12587518557069705,-0.02488880676913499,0.05192456621820696,-0.08736838447638569,0.0017992708568425149,0.03627409835614596,0.024540818861250962,0.06034913998093158,Tragedy,Macbeth,Barry Eitel,Negative
San Francisco Audiences Need to Catch Up to a Post-Modern Macbeth,-0.21469086959459643,-0.1630409190682114,0.20982585817390337,-0.2415941616701391,-0.09825474135705324,-0.1752889570298237,0.017027576505775806,-0.05603435534986415,-0.09651743680385473,-0.05467038916545068,Tragedy,Macbeth,Denise Battista,Positive
San Francisco Shakespeare Hits It with a Lusty Dream,-0.31579262973286354,0.4064866855237722,0.11951040269967235,-0.11030959397013701,0.01641542529222292,-0.009201740870129892,-0.024058502891634106,0.005202628432606344,0.01957682557550701,-0.06652299549445054,Comedy,Midsummer Night's Dream,Denise Battista,Positive
"Shakespeare Set in the Summer of Love: ""There's Life in it, Man""",-0.3069556954881883,0.026645163486544117,-0.23918556223236145,-0.186907754948661,0.029110802567557548,-0.009920391702104913,0.007381429976856521,-0.11589239123387032,0.007011939273585148,-0.10372274279928284,Comedy,Twelfth Night,Denise Battista,Positive
Shakespeare's Seinfeldian Comedy,-0.4048633107135044,-0.05654535783490533,-0.042729704503000024,0.13198961816125662,0.04540152988868966,-0.01750832879483868,0.19838975592701458,0.23510340061786977,-0.07945530331262216,-0.0706529405092746,Comedy,Love's Labour's Lost,Michael Kostroff,Positive
Show Us Your Love,-0.2843149306635097,-0.09679087450119178,0.017266431401929835,0.10456635556465212,0.0033423266105495034,0.25286658000456386,-0.04296000442066332,-0.037606647433018246,-0.05748466442359461,0.1092444905199504,Tragedy,Romeo & Juliet,Jennifer Kramer,Positive
Shrewds Apply 21st-Century Gender Practices in a Fanciful As You Like It in Austin,-0.34255563582273035,0.08673810072063856,-0.22796840184160963,0.15992507236898137,-0.14774726062095897,-0.24600193077003396,-0.09679074385371747,-0.13007815544407678,0.13231163353049796,0.046666514283143494,Comedy,As You Like It,Michael Meigs,Positive
Slow-Paced but Light-Hearted Love’s Labor’s Lost,-0.2907025621645662,0.020580967678338842,-0.13611263536027648,0.0148763499010501,-0.2204707396097094,0.11890271801687712,0.22372490980357387,0.2991088096654659,0.060190586320402924,0.009421844978231807,Comedy,Love's Labour's Lost,Jennifer Kramer,Positive
So a Cat and a Dog Fall in Love...,-0.27481883572190136,-0.03097902502564677,0.051575003226891916,0.06976795593074991,0.13649343214352583,-0.0009439675998542873,-0.02237907626328233,0.026656149536828166,-0.24360191531349357,0.031227498858877066,Tragedy,Romeo & Juliet,J. A. Macfarlane,Positive
Some Achieve Greatness,-0.41206195876610424,-0.1079842276829518,-0.2517185496360376,-0.16516743101088138,0.15823570995793682,-0.013116871535672488,0.021300982996064716,-0.08861165952607448,0.04952384230457278,-0.068716655298384,Comedy,Twelfth Night,Eric Minton,Positive
"Something New, Something Old",-0.28263574023547217,0.06197071670941402,-0.127932456382627,0.06945481496427967,-0.20389071955519528,-0.07679370449042086,-0.06854359729344832,-0.021440716344460375,-0.10438846761575496,-0.013996070646098925,Comedy,As You Like It,Melissa Crismon,Positive
Star-Studded Hamlet Offers Horror and Hilarity,-0.32058200778856405,-0.1319468491701338,0.04768167423822722,0.07836087760260735,0.07965241665621751,0.06295748236104017,0.03065836398738324,-0.10673181062434986,-0.051900503252060866,0.00014602467208796148,Tragedy,Hamlet,Claudine Nightingale,Positive
Stars Rise as Mighty Caesar Falls,-0.2820066285830776,-0.09790539384033167,0.08898393253729162,0.03745278713133328,-0.06897386996425915,0.22886642697292975,-0.07118761680987146,-0.15588786893141512,0.20313260967561603,-0.4057162288602775,Tragedy,Julius Caesar,Denise Battista,Positive
Stewart is Sublime in Goold's Gory Show,-0.27005516055366774,-0.19327959617174545,0.21788524760687802,-0.09720130396291443,0.04586889105543828,-0.11820670839173772,-0.1037238970020638,0.07917325039435436,0.03936270642939476,-0.06582075774829091,Comedy,All's Well That Ends Well,Vikki Jane Vile,Positive
Stratford Othello Does Nothing to Bolster Its Reputation,-0.29520036609016853,-0.0846248453031271,0.03883409442180484,0.05957133503936541,0.09021392575130857,0.09612720523370372,0.06736905480498052,0.005626713612981843,-0.03237085395762902,-0.009695288401078112,Tragedy,Othello,Tanya Gough,Negative
Street Art and Anti-Psychology: The Wilma Theater's Hamlet,-0.3650439320844601,-0.07555262782312631,0.008450317908366886,0.06631683746136714,-0.08066008466850244,0.11607709420813722,-0.062499991376882044,-0.02128088885273135,0.03088913904521829,0.028498913245755934,Tragedy,Hamlet,Jennifer Kramer,Positive
Students Tackle Hamlet with Heart,-0.3213096932403681,-0.023911391161050018,0.033267791679536245,0.09003360352543918,0.054080527114522756,0.013984676105521189,-0.005176424578318904,-0.003174407373582831,-0.018406667343330577,0.03648232784777912,Tragedy,Hamlet,Georgina Petronella,Negative
Surprises Keep Classic Love Story Fresh,-0.28610096690309267,-0.01920275728347273,-0.030354420517186034,0.11569218461878635,0.03401100617564271,0.0947522862311112,-0.01880764384558159,-0.016554704821985462,-0.13644875595465442,0.018022686462296326,Tragedy,Romeo & Juliet,Glenda Pearce,Positive
Swashbuckling with the Bard,-0.30346259593408975,-0.05988666700390296,-0.024345137207690163,0.07049114198364599,0.01728383664021875,0.023970078215520715,0.012559715808419004,0.14248295224212465,-0.010469922621799355,0.1922168190884413,Tragedy,Romeo & Juliet,Barry Eitel,Negative
Swivel Makes Confident Debut with Othello,-0.28697896364258746,-0.0502114596841592,0.005053124176028216,0.08369219759472867,-0.05980183092803571,0.006758781245331923,-0.034542561785093226,-0.06335521081674282,-0.006950867870238443,0.0416838815369637,Tragedy,Othello,Christopher Adams,Negative
Swivel is One to Watch,-0.26735219237537944,-0.04819463047856811,-0.08711741313979365,-0.05909845635867211,0.0856725184981451,0.014010424061157904,0.008872037242705732,-0.02910921430282187,0.0036434649746520894,0.03915342860117099,Comedy,Twelfth Night,Archie Maddocks,Negative
TFNA Brings Star Quality to the Small Stage,-0.3032256031747998,-0.042524993576529245,0.00040009676009523736,0.029788594794993538,-0.03757379675909529,0.07044693771019996,0.002011713876087659,0.00929302576777622,-0.008264614536922305,-0.06724588162492452,Tragedy,Othello,Roseanne Wells,Positive
TSU's Romeo and Juliet: Death Hovers over Verona,-0.3341253781739113,-0.030356178483614205,0.03181856681031823,0.14269652700656768,0.08208686832923266,0.007362018512456922,0.04138971992602182,-0.18043506954805646,0.043419846621098705,0.09844968228155669,Tragedy,Romeo & Juliet,Michael Meigs,Positive
Take Wing and Soar Productions' High-Spirited Hamlet,-0.26898941239636276,-0.0698564696500481,0.014858022131535996,0.09432577147217241,0.03053261910434521,0.10434652015711833,0.023149453869223176,-0.061449528967799365,-0.07490974035999343,0.10316639918368256,Tragedy,Hamlet,Elizabeth Bachner,Positive
Tepid Midsummer Lacks Laughs,-0.3752299406190269,0.17685480172465698,0.035347648439833255,0.031148407844598377,0.054898742090804635,-0.027309417595251115,0.01278557708585033,-0.04420788578832055,0.04973406008546311,0.07027640535664115,Comedy,Midsummer Night's Dream,Michael Kostroff,Negative
Texan Feminists' Comic  Reversal of A Midsummer Night's Dream ,-0.3292764876881375,0.1706593044591182,0.042851790856155945,-0.011278098395567763,-0.0470023413666532,-0.20324296168967546,0.08573759013109608,-0.11459172079788725,0.17775828460351364,0.11317512446622699,Comedy,Midsummer Night's Dream,Michael Meigs,Negative
Texas State: The Cool Blue Twilight of As You Like It,-0.29638463641979673,0.06620934249336542,-0.16464500304039575,0.17070257024765623,-0.13481234627451322,-0.1910500123405002,-0.03597834281837152,-0.1940294683582594,0.07575483031544601,-0.04999452545169604,Comedy,As You Like It,Michael Meigs,Negative
The Ambiguity between Reality and Dream: The Great Lakes Theater production’s A Midsummer Night’s Dream,-0.24742457323591383,0.33133177881999804,0.14073479475194228,-0.03119219976973001,-0.07706161181264884,0.001842829828678257,-0.06146873177318359,-0.005196478591601321,0.03843031158315993,-0.014484286297786723,Comedy,Midsummer Night's Dream,Yuko Kurahashi,Positive
The Arden's Flashy Scottish Play,-0.3259271604183528,-0.09941634399421355,0.06229354472145345,-0.0660108483063097,-0.09944275973661204,0.08427379243153973,-0.025347821135389012,-0.07878010506991269,0.07341482018061513,0.03194425530102462,Tragedy,Macbeth,Jennifer Kramer,Positive
The Extreme(ly) Funny Love’s Labour’s Lost,-0.3375979573398524,0.029286577535582538,-0.06104157688480761,0.10535123496026157,-0.13350047953373778,0.08164929691671706,0.23263509665048537,0.2884593429208809,0.01230230732248741,0.002403857737043873,Comedy,Love's Labour's Lost,Jennifer Kramer,Positive
The Eye of Man Hath Not Heard What this Dream Was,-0.3350843231656757,0.11635197436096477,0.10307204702951674,0.0478324867543189,0.11561493146316165,0.046929858274357195,0.098702007540081,0.04487736220851151,-0.11637998350397868,-0.009807039800803703,Comedy,Midsummer Night's Dream,Claudine Nightingale,Negative
"The Fault, Dear Brutus...",-0.3091096907108736,-0.058681905135497495,0.033572381349180044,0.006686704095969822,0.025899221138920944,-0.002269949221139021,-0.032481868782805956,-0.01719703671847432,-0.013309437644670529,-0.06969753878250722,Tragedy,Julius Caesar,Michael Kostroff,Negative
"The Festival of Colors, Festival of Love",-0.32112770067383417,0.18360038432876483,0.010422578946298517,-0.015216008283594356,-0.12749814146017077,0.14587999871622334,-0.012414197609644288,0.011361175327847507,0.04370404024018734,0.13455391972369227,Comedy,Midsummer Night's Dream,Jennifer Kramer,Positive
"The Force, Beauty, and Originality of Verdi's Otello",-0.2529456243685365,-0.05278219479143355,0.022533007836930713,0.00848307925905784,0.018441067024234346,0.09699711412211819,-0.03616372535085048,-0.05538278430309434,-0.10593937771470992,-0.10450498757153993,Tragedy,Othello,Denise Battista,Positive
The Hedgerow’s Little But Fierce Midsummer,-0.28532037771854574,0.16569043062685357,0.0030356590421020046,-0.01879104647218094,-0.14143053116124854,0.08379282279110242,0.014999239419230958,0.06473450744122666,0.09281273181831409,0.14653807277678593,Comedy,Midsummer Night's Dream,Jennifer Kramer,Positive
The Ills We Do: Race and Gender in ASP's Othello,-0.3197548472820477,-0.04499701543255469,-0.04189764697490797,0.05746176729859165,-0.07205189457091901,0.05747580671582275,-0.04809113384815363,0.017274478795949347,0.007940497318065625,0.0590345768401322,Tragedy,Othello,Deirdre Yee,Negative
The Many Ghosts of Hamlet,-0.3031828027816787,-0.10574538526292568,0.028784226041629564,0.0781809647750787,0.12817010016240007,-0.01871847901335647,-0.05844324749083526,0.10125599503856991,0.08101002016507702,0.05859527616220797,Tragedy,Hamlet,Matthew Kellen Burgos,Positive
The PSF Goes into the Woods,-0.27806123347156336,0.07133983036524456,-0.18066351748044454,0.19068629893967468,-0.37760586592372425,-0.11502545127215369,-0.2537668519125633,0.010401628536780736,-0.06986012044058779,-0.014545541287589331,Comedy,As You Like It,Jennifer Kramer,Positive
The Restless Ecstasy of As You Like It,-0.2787857477318468,0.03102344908185427,-0.13102547003547507,0.25166213640765756,-0.059731916951113226,-0.27849665804811236,0.07126316649088092,-0.14656846007964094,0.161555409481289,0.006975958894752405,Comedy,As You Like It,Michael Meigs,Positive
The Scottish Fall Thriller,-0.30791090734526994,-0.20315787869558247,0.18751490267845974,-0.18998964813694838,-0.2376664833892696,-0.0012711078880180623,-0.021180016440553225,0.05287841041168465,0.051764719513802904,0.028059844488779163,Tragedy,Macbeth,Jennifer Kramer,Positive
The Scottish King and the CIA,-0.33156350037959526,-0.20820294407122017,0.21446067305732353,-0.1464117771154888,-0.14764683790084543,-0.04392232753753374,0.006017168501993425,-0.023297998726222836,-0.05526426753212436,0.03820390869797275,Tragedy,Macbeth,Yuko Kurahashi,Positive
The Scottish Play That is All Play,-0.25786318370856753,-0.1478242595106217,0.13477762717228856,-0.08178992125828163,-0.09817693741607614,-0.08942423912313266,0.04090760884746742,-0.0687543057797334,-0.10917685901253647,-0.02088560473718123,Tragedy,Macbeth,Christopher Adams,Negative
The Store-front Scottish Curse,-0.28813466654480846,-0.06425192659163982,0.0617749796148348,0.05127707826094667,-0.029137908450679338,0.08887076535008251,-0.04650957112562187,0.04471754895844182,0.017018430760020707,0.08848895368998944,Tragedy,Macbeth,Matthew Kellen Burgos,Negative
The Tragedians of the City Waterfront,-0.3191839666412616,-0.10634326793959535,0.027408478337409625,0.06484047794737464,-0.043871895607112715,0.1392557423858505,0.008400257857793204,-0.03513203720048717,0.07655894928149203,0.16528836319413884,Tragedy,Hamlet,Jennifer Kramer,Positive
The Two Sirs Steal the Show in Twelfth Night,-0.33496486291546285,-0.04822494056208221,-0.16038000792588633,-0.026302805945879547,0.04819964935071176,-0.004294001955587988,-0.05714495774973007,0.0035462068883110615,-0.02774137798257418,-0.016020913216413753,Comedy,Twelfth Night,Claudine Nightingale,Negative
TheatreRats Reinvent Romeo and Juliet to a Hip-Hop Soundtrack,-0.33578300577119685,-0.06074302661215878,0.03890818584487076,0.030999952518462465,0.1291477946249252,0.013377859303037743,-0.045927589724032394,-0.04127245767265103,-0.12076170289917756,0.1008690619928782,Tragedy,Romeo & Juliet,Liz Kimberlin,Positive
There Will Be Blood,-0.2754699284197344,-0.13433403245085115,0.1469774317330273,-0.1978550150597437,-0.201278438860225,-0.0873905291558801,0.04618602273208346,-0.05025272151077968,-0.015741779785480393,0.007489500485990548,Tragedy,Macbeth,Melissa Crismon,Positive
"Thugs, Hookers, and Hip-hop in Toronto's Romeo and Juliet",-0.39711918795136114,-0.11976390441264156,0.06117813187721223,0.07971941547774383,0.162267517719045,0.09442649795814348,-0.10730246394935972,-0.038005454072039965,-0.18918744265561388,-0.008225829901332658,Tragedy,Romeo & Juliet,J. A. Macfarlane,Positive
Time’s Up for Rossillion,-0.2978811316442895,-0.0404526865758648,-0.08118056988300992,-0.0014410100240683588,-0.20231399361061495,0.06152586865266975,0.06318420550121893,0.061656374249751164,0.08014396660886178,0.04968262788097688,Comedy,All's Well That Ends Well,Jennifer Kramer,Positive
To Be Once in Doubt is To Be Resolved,-0.31489239244696005,-0.07023918218783778,-0.027633734754580815,0.11026653056629797,0.10562039291391578,0.04626741120277026,0.012877468853957307,-0.022243476351402204,-0.09541669642963546,0.022601857887935773,Tragedy,Othello,Claudine Nightingale,Negative
Transformative Twelfth Night from Delaware Shakespeare,-0.339832941686916,-0.05489321877478705,-0.13146464897117777,-0.08592960676856116,0.031081267616572116,0.18445632295606967,-0.1105619529294302,0.02804160564002115,0.11981666186687467,0.08553314443037313,Comedy,Twelfth Night,Jennifer Kramer,Positive
Trends Foretold in Media Theatre’s Political Julius Caesar,-0.2576692967295708,-0.09237090244500834,0.05251945888845477,-0.0004476852146100361,-0.13312684461319785,0.2956206456219673,-0.08018241922744557,-0.011286822370202947,0.14504874134241913,-0.17496603311719167,Tragedy,Julius Caesar,Jennifer Kramer,Positive
Twelfth Night Goes for Synthesis through Antithesis,-0.3040489027485484,-0.004371291430083568,-0.2629802433236837,-0.20107315195417377,0.06446066279895209,-0.0029108005963565465,-0.003124002973798453,-0.05791775206624188,-0.0314332912316152,-0.12332340622587831,Comedy,Twelfth Night,Denise Battista,Positive
Twelfth Night Offers Clarity with Complications ,-0.27038057478189875,-0.04336496763296617,-0.2808851860319906,-0.15476947597940946,0.15018473654502956,-0.0024506380906449297,-0.0006463443160971034,0.010290880795969903,-0.0021252760888688304,0.026720493758432138,Comedy,Twelfth Night,Claudine Nightingale,Positive
Twelfth Night in Twenties Time Warp,-0.2766871509184613,-0.08930917315169438,-0.23547300868905144,-0.2377208674010519,0.22373549429784756,-0.007346783802637258,-0.1129759450204237,0.17148789638905285,0.1071513827660703,-0.006059696210551321,Comedy,Twelfth Night,Claudine Nightingale,Negative
Twelfth Night is a New Perspective at the National,-0.3067125577552863,0.026457768751167406,-0.3075620843936534,-0.2789632979150025,0.14302913118237612,0.023260622592932545,0.06531141134449407,0.0329025994520778,0.0034432326354950976,-0.09425651051122153,Comedy,Twelfth Night,Christopher Adams,Negative
Twelfth Night with Bob Dylan at the Helm,-0.34538148001146857,0.006731987081068168,-0.2926067024381666,-0.1858545127637379,0.06401700859359444,-0.008954872776597057,0.026544818842777426,-0.06118658742271529,-0.012699085870940385,-0.12931234451623488,Comedy,Twelfth Night,Denise Battista,Positive
Twelfth Night with Funny Bones But No Guts,-0.28979848392565244,-0.04153316047520139,-0.14312620567239964,-0.11392613900299553,-0.0014785497670977187,0.07272985083255425,0.01891417824012306,-0.035721649250978406,0.037880818922825354,-0.07292558662069362,Comedy,Twelfth Night,Roseanne Wells,Negative
Twelfth Night: A Space Oddity,-0.27212962682884095,-0.002386015934680656,-0.23352032186114247,-0.19711096519988427,-0.037768492767958,0.054727785348527846,-0.009509883919032345,0.04627809948583564,0.11662292145426327,0.24821918732929593,Comedy,Twelfth Night,Jennifer Kramer,Negative
Twelfth Night’s Jazzy Background Doesn’t Hit All the Right Notes,-0.30109661821939054,-0.06311631055079708,-0.13458462455449577,-0.014384131582701106,0.0010322101200814428,0.15039673746208285,-0.07225161395724762,0.09545277306421664,0.11737456634035591,0.2536927480284045,Comedy,Twelfth Night,Jennifer Kramer,Negative
Two Lovers: Too Innocent,-0.28972968875340527,-0.015063351519716212,-0.016595660225984354,0.0897656981382941,0.059284112899133816,0.04589758916206426,0.024857126206351925,0.050482332387819046,-0.1589968128054346,0.02411192555707826,Tragedy,Romeo & Juliet,Claudine Nightingale,Negative
Two Star-Crossed Lovers and a Lot of Blood,-0.3490077825025971,-0.0570006859464336,0.07373039151202841,0.07187522940007672,0.0439154936984511,0.22929408830271852,-0.010098474163279615,-0.03672429918414851,-0.19520863013565848,0.023681976345681182,Tragedy,Romeo & Juliet,Denise Battista,Negative
Unexpected Magic in Geva's Dream,-0.32447133382947446,0.41505780433313344,0.07749797169128217,-0.06875569217003744,-0.058826639325935036,-0.025166541802703245,-0.026672880165929017,-0.023290948562271478,0.02637684015414132,-0.05397380496265685,Comedy,Midsummer Night's Dream,Diana Louise Carter,Positive
Unsex Me Here,-0.3244239823511297,-0.12705208966125503,0.12519521711037823,-0.0815425849038424,-0.10670193541583611,-0.16098226456235543,0.05854465360715697,0.0920812228014999,0.06132095609903714,0.005571150712264689,Tragedy,Macbeth,Jack Morgan,Positive
Uptempo Action for Romeo and Juliet,-0.2869879002836403,-0.01287002864720374,0.035312333484803046,0.07515400769003966,0.09441049364653036,0.07464384219493322,-0.007844494211742069,-0.03806040138155729,-0.10549499619090336,0.10034037124021009,Tragedy,Romeo & Juliet,Ina Rometsch,Negative
"Vows, Chaos, and the Restoration of Harmony",-0.2805806900626115,-0.04665780311691146,0.007930848476916575,0.10091759678552421,-0.14420252887841978,-0.03388507984191927,0.16137922156191772,0.1949371620842578,0.047078189754580016,-0.1458224412632464,Comedy,Love's Labour's Lost,Yuko Kurahashi,Positive
Vulgarity and Violence Turn Shakespeare’s Dream into A Cock and Bull Nightmare,-0.3336748583028541,0.1847751003280745,0.09760829722276079,0.001677208831248526,0.08302513342253577,-0.012947154166297067,0.018697287858762866,0.003357683880826281,-0.08032093293900372,-0.04357274050385165,Comedy,Midsummer Night's Dream,Denise Battista,Negative
Well Met By Disco's Light:  The Donkey Show,-0.33005251404100533,0.222061838570462,0.058648966742087034,-0.014176483613963158,0.02881940017201473,-0.018982448600360115,0.02601911581943849,-0.0033115740064621575,-0.06600710313808636,-0.07720181811113618,Comedy,Midsummer Night's Dream,Deirdre Yee,Positive
What's Going On? That is the Question.,-0.23064918138248772,-0.12357787569702344,0.10311584312214953,0.035071754375696214,0.2711745136129525,-0.1538951168277167,-0.3346380636794387,0.33454870644431106,0.23381490073721875,-0.09377530516741221,Tragedy,Hamlet,Matthew Barbot,Negative
Who Needs Dragons with Classics Like Hamlet?,-0.2504228752044125,-0.10033171390179763,0.050616931886952626,0.04028171152220579,0.050044586231733496,0.06352793907322311,0.028808080001100408,-0.033241609245409615,0.1232479597368122,-0.010653973521346869,Tragedy,Hamlet,Benjamin Alper,Positive
Why No One is Talking About Fassbender’s and Cotillard’s Macbeth,-0.35226031875734154,-0.22711176215398085,0.20010903366690463,-0.016823234982783694,0.12283640888014873,-0.11880367351749982,-0.19217783948669814,0.21124625735204985,0.14515379206342144,0.0010852624896884105,Comedy,All's Well That Ends Well,Robert M. LoAlbo,Negative
Witch's View,-0.23750806314501943,-0.18552951088869032,0.227023933142545,-0.2555615684463339,-0.09474767638312552,-0.23500870576035227,0.051722382536911804,0.020537789541525138,-0.02656786176821741,0.042151454786644574,Tragedy,Macbeth,Matthew Barbot,Positive
Witches Rule in Macbeth's Court,-0.31070454363040556,-0.20397150914881818,0.23521168837606135,-0.27161079299938207,-0.0667657469406246,-0.2694273636623319,0.0564046501729409,-0.08564823274484047,-0.12524519806072823,-0.017375748714119545,Tragedy,Macbeth,Denise Battista,Negative
"Words, words, words...although not as many as you'd think.",-0.26116982813468936,-0.014524330956687257,0.0073425133761551,0.06454434555572922,0.05989243736761609,-0.010434091812466746,-0.0006548109424024712,0.0029255458767745643,-0.07453774602610545,0.04158294826362395,Tragedy,Hamlet,Claudine Nightingale,Negative
Youthful and Musical Twelfth Night at the PST,-0.3346010994726322,-0.05452094984224117,-0.2954796854467881,-0.19408930662354648,-0.027266627291892904,0.17982384790095415,-0.06675236993320448,0.06537578345111109,0.09250668700061128,0.16394530757855963,Comedy,Twelfth Night,Jennifer Kramer,Positive
iHamlet at the Philly Fringe,-0.27990001494338335,-0.05575142323730636,0.006197145781362451,0.04298636083745182,0.045275016242247404,0.08399228961519048,0.007513332022796906,-0.05270925918223075,0.03498973828557006,0.08572839598970111,Tragedy,Hamlet,Jennifer Kramer,Positive
