term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
versions,-0.018921641148722853,0.01368202002947885,-0.02209178337092674,-0.010594624787130224,-0.006251910698604604,0.028569761336039633,-0.025897606605676183,-0.00924103396325659,0.017989422760565598,0.017367682696942985
student,-0.01754268753683617,-0.0035419862776538743,0.016190735118530017,0.018259453452452185,-0.02771271372490858,0.006068191566137734,-0.039569798865760536,0.025594587658527235,-0.01087792919859594,0.012429706424003442
lots,-0.015538723083046442,-0.013627234341759916,-0.005330959452573885,-0.006183859983609708,-0.0073899416042875815,0.00027844545694561155,-0.023366449650088404,-0.011113902323312141,-0.003979772157761038,0.011004974951209145
video,-0.01937569608315525,0.011307457960782334,-0.004733099641162242,-0.011910417382031272,-0.011680773569525153,-0.015906791659667484,-0.03891088103505298,-0.009172042468919575,0.013804035939196588,0.042202372123448
dukes,-0.018676855839649165,-0.023978091756085528,0.04339809277144214,0.021722156199235912,-0.0520988647643388,-0.04634680419543874,-0.06536272554509495,0.028295198926433524,-0.022113741879938822,0.019800803539429594
drum,-0.015894986427047425,-0.0033602938122358084,0.004329059301553589,0.002119418112318745,0.007146307168628668,-0.0022939798385151733,0.011782769530957657,0.0011659258810406603,-0.025060271776221287,-0.010873584994450188
façade,-0.01643543066840316,0.0020664509943588327,0.0077693707830419146,-0.009942815061614171,0.003090635936162008,-0.0344731131976589,0.05171429026952982,0.001274409845816471,-0.005278313802404983,-0.014853238967132833
mirror,-0.01792520721944348,0.015653170180911783,-0.008272975246764885,-0.00934303502625064,0.006648514483047485,-0.0020950271873144783,0.020582139084396704,0.01353711445360619,-0.015195576160096841,-0.027417698996358122
nod,-0.016858560745652035,0.007934376432627803,-0.012865598320010333,-0.017896652873137426,-0.0026683075695092644,-0.010019839948347051,-0.005172336623961095,0.00349719901620215,-0.0023777649509763863,-0.0028169627724983527
pink,-0.020392525844570818,-0.010095456985104875,0.03607901213188312,-0.0253920260833358,-0.00642376648468201,0.0015211190146142185,0.023107663475277616,-0.014485913446930912,-0.026140339557031367,-0.027807690091582103
sequence,-0.016448906626089707,0.004814629479249649,-0.01710851013381716,0.004507893392724317,-0.00446520865508701,-0.0031560277050295057,-0.02352082484928639,-0.02178119585459485,-0.0028488229021075757,0.0037684019985714827
o,-0.01625835045299836,-0.010805042422032552,-1.0864070676407145e-05,0.0011622829892982249,0.018171070176611053,0.013011077105622288,0.0026516138264947925,0.021900190925343253,-0.01853376343186063,-0.013387344735348444
sister,-0.019825847930329855,0.019878688510713227,0.028551014669587742,-0.021338926941605985,0.024856030371813217,0.013212814349986819,-0.0016715813319762166,0.010919458203402363,-0.00886740168005366,0.021633205002861172
martin,-0.01807335290535861,0.012346269611507981,-0.017030411486013662,0.018808208163995428,-0.0269777894797033,-0.009004104317162283,0.008410686078197527,-0.016410756979353746,-0.001044268672578984,0.0028326131663370547
frederick,-0.025598672085627258,-0.0011809883499541,0.062384949320696916,0.07964366186116316,-0.13265712189778753,-0.11615403697276185,-0.08669437126383435,0.04853829396646436,0.029424813639512215,-0.01450102769087453
charge,-0.015607918215788937,0.003104806062610221,-0.011921233116330018,0.0013093341495211636,-0.005676088020212667,0.01652243010361474,-0.0034879856497930157,0.011296825754092086,-0.0013892757185589154,-0.014418514634157342
plans,-0.015428413484758858,0.004244866624589049,0.0014346637536258536,0.015341607242631686,-0.01402105035206352,-0.009063041839750307,0.026442498691910954,0.0228976549856422,0.0033182280936713904,0.012288305795684323
skills,-0.01488413901309709,0.015433154138109627,0.005413811563152289,-0.005219552535874895,0.009688049553816204,0.009448466707083242,-0.0032987894815566755,-0.0076357865381425005,0.012510558092017591,-0.004941759182416102
expressions,-0.016280000470282163,0.005320572176227454,0.002608725544644199,-0.004077299265925121,0.006308755768407833,0.02116298599803728,-0.023880556235212732,0.0036448660950869735,0.0018797095186175808,0.02281706033424122
suffers,-0.018198176861667647,0.014274280732909338,-0.005270708972189717,0.045012894319001635,0.015058553610672702,-0.003969135334340627,0.0157744825027558,-0.005193897826077008,0.007341950110660383,-0.01664867099980154
matt,-0.02069184624635141,-0.014168904956826576,0.000707965680087932,0.004429104354384268,-0.03472325063329736,-0.018841804635197513,0.01823925507093041,0.010800305497608844,0.009044106854321266,0.010159670689526876
foot,-0.016555173693018864,-0.02366781999785357,-0.011952942091379,0.0012882762940707208,0.013120750045492364,0.0002432238419505962,0.007631101200679961,0.0009145628902175295,-0.014604641442660262,0.0006636507340018428
scotland,-0.019443250214330833,0.04149748664153446,-0.06518683810142871,-0.0913327580285898,-0.03404649268213534,-0.06213026141049115,0.0019060836609586004,-0.036190047453414045,-0.027276942961270874,-0.02710550671681488
pop,-0.016747265085835586,0.005178240597172984,-0.0022638202702530354,-0.0006908150214800705,-0.01366673522531253,-0.005173607574449193,0.031399362281885404,0.019785101832042528,0.012830166824921087,-0.0008236541627588572
ticket,-0.015758454500051346,0.007235223426755805,0.002065453695126229,0.0019298891395613468,0.0061282065645777975,0.026788976018196194,-0.012839390808550342,0.014928040301575187,-0.012353793518852374,-0.014557953144757375
prop,-0.017271757582380132,-0.008077157151116494,0.016212527227953823,-0.020547285793182907,-0.01074216633008163,-0.022375642065685795,-0.005177546296663448,0.0053660616297258245,-0.0040849016395207586,-0.021530716059682355
hell,-0.017252626879455075,0.007890990718086214,-0.0279029216815439,-0.02055475992679886,0.0012605877917249392,-0.006394301055530929,-0.008276983610220199,0.01661954908962057,-0.03074673538535559,-0.0006722923566181288
twin,-0.01841497262309307,0.0075244517828510354,0.07829761396642308,-0.043994008380485165,0.04851018989835418,-0.012265113106919022,-0.004123846123009119,-0.006109492189747392,-0.0030094513562434516,0.002934339879537242
gains,-0.013747170262182579,0.0032364670716059033,-0.002848407712412311,-0.020925693229264478,0.01305375766250685,-0.011505605714226548,0.006472600320792081,-0.004488281574189046,-0.015053988402066489,-0.004307535947036274
sun,-0.014272978927423598,0.008322121765440749,0.0001878258401693182,-0.009913737597571545,0.0017606337910974817,-7.476063464709393e-05,-0.00220354792189745,0.024792866568425366,-0.022352287181065664,-0.022428898450794276
servants,-0.015750790158869023,0.01452722528853473,0.013043599111441342,-0.03419359854216532,0.0061669136635616705,-0.029118049744633938,0.041810712689618085,-0.011725186004338705,0.005498570712752431,0.023615358048244134
names,-0.01983472550685712,0.01278197391910728,-0.0048302867413126446,0.01699448270398095,-0.01191813344024631,0.021299875917405457,-0.015774064079058382,-0.004910657656012884,0.036278664869825124,-0.014879784814443877
skirts,-0.015442403879259133,-0.006627211371425511,0.01142726093819013,0.010852940236061606,-0.010729750529240406,-0.0037321648247102776,0.00836846238981937,0.006882057253720357,0.0030808428813838907,0.0017805714887714052
dimension,-0.014621627890647259,0.008810957729596483,0.0026616005245867335,-0.006381512898451651,0.001893067854659394,-0.0005822730769365578,0.013909525862798623,0.006108996589166445,7.571505833010004e-05,-0.01665519443736141
hate,-0.01929612071965526,-0.010830377911952875,-0.01594994861223329,0.03443227918751504,0.03192459821931866,0.0017556975220502802,0.006963105814063762,0.010918576391338667,-0.014195433380111816,-0.04158560805793988
touches,-0.020282847252159484,0.0005656135060982713,-0.02147337249001842,-0.007235040766601057,-0.004881165136300782,0.0002536019226420707,0.02530264374931916,0.02357420547092353,-0.008286021701397302,-0.015563813470709814
humanity,-0.016174336941729227,-0.0010760853117155798,7.106700687627467e-05,0.00627664332113743,0.01782931682978529,-0.02683447814927118,0.0023805444083584886,-0.01669499852724787,-0.0014138564494769732,-0.015737547916997233
execution,-0.014965021914067338,0.004592814374800762,0.008586744111512638,0.00633964193982391,0.004818168259498218,0.003916589508294495,0.006235128681954402,0.011140089018198667,0.01296647209804529,-0.004779992291878558
gravedigger,-0.01961183532761227,0.01935214671197554,-0.002283366248030252,0.014651734436227358,-0.010156051731523227,0.0717186677649801,-0.03188034836890971,0.03020136178695917,-0.056683221966266996,0.008661178123011069
wig,-0.022366679897768138,-0.027253115364072857,0.05242581204611325,-0.02635075220675188,-0.0023862943949219052,-0.024258340131210494,-0.027094432178444712,0.011026015320506729,-0.010910086406545498,-0.0013981335550391897
soul,-0.016082061542675774,0.008309294519367625,-0.01986491400090692,0.003973479730732765,0.00784208186674911,-0.025527649170595444,-0.0043757427480732745,-0.025178113039349678,-0.04053381231751692,-0.001179926541276407
absurdity,-0.01556219967677034,0.007898366385913513,0.011472601420509739,0.016372784142609103,-0.007961085275126106,0.030146959803566933,0.0077056851953400994,-0.020555415766550542,-0.006779324548298169,-0.01899855283338386
asides,-0.016993930732914782,-0.011657212327477172,0.006663910213237522,-0.023768376677671434,0.012445423789754705,0.006509443241128017,0.008151097812114746,-0.015151033617884918,-0.005392440978718927,-0.006598928872575136
celebration,-0.01611356200525618,-0.007051800780982143,0.01309974802849254,0.0023059341253710273,-0.015742304286270957,-0.017455829672416167,0.003766960388401322,0.00018565832749010513,-0.012917838595929088,-0.0188305199051033
aspect,-0.018643633212307845,0.0021765572428027453,-0.0051004624102084055,0.014589888417213275,0.0187582332764389,0.021109395532356846,0.0013037707764992042,0.007629497308768278,-0.022622077015527188,-0.019051433014560297
signature,-0.015808336003091377,-0.004422502156120355,0.011886898529008103,0.030938116518228052,-0.01282279372792976,-0.022763647053092712,-0.007135529823342109,0.012547762971505222,-0.01414266470891421,-0.022872982848371082
cousin,-0.016801620756894287,0.0005370806249551678,0.035041127854895916,0.036910027933033066,-0.06464865322162422,-0.047570587588832425,-0.04566436618994093,0.04317450496928697,0.015034836889626969,-0.014375767668903455
today,-0.015991937272222777,0.0009250675831660088,0.005315310656086064,-0.006231867706871329,0.007796877499778516,0.016251810152669743,0.008925494682274599,0.00016377888586104105,0.014580456003421375,0.0037322259788945475
banquet,-0.02035633147723224,0.04002956086607428,-0.06577184255605449,-0.07499728627195898,-0.02605858731044878,-0.04310378151265972,-0.03606729365250735,-0.023646857655239772,-0.03197295124426436,-0.013911118204316774
centuries,-0.016008385396585122,0.010524644597431104,-0.0015936832701948208,0.008358644062064791,-0.00859888830141333,-0.011687790959591689,0.022103420193592398,0.00137368852138502,0.01792011327285597,0.003833115019387815
ideas,-0.014995877265090017,-0.0053526372810151655,-0.004837109475912125,-0.0064067949558036475,-0.007043041027809647,0.006722858952190579,-0.013393337601944158,0.002110611799782965,-0.0015429357201632605,0.008708055617883103
shape,-0.014425047837304571,-0.0014830784817671612,-0.008335313022024725,-0.006741526934223268,0.00425393635987911,-0.006133391829041606,0.004586337735816031,0.004663595051251862,0.0036039705891376616,-0.009931898880354468
exit,-0.015431260495035383,-0.009566461668021093,0.004006754858072886,-0.004157679484067428,0.013868595573923365,-0.008870294981232516,-0.007208209751459243,-0.017827623921308332,-0.02361143706693146,0.010088415180001179
treatment,-0.01725390939333629,0.0014334019481291472,0.018963675346159052,-0.010805633909565139,-0.007184858003083084,-0.008852226689535012,0.011443082448013005,0.0032219227527927547,0.010584500122853103,-0.009622353863396015
combat,-0.016852244427867962,0.014634514666278492,0.0016620576581394717,-0.0029261341491505248,-0.00997423637386358,-0.0012733309896699099,0.040821669378111436,0.02251421807042413,0.008360543474407595,0.03563441305428407
stage,-0.04687273562237193,-0.004792711862970007,-0.0007430009467827257,-0.0014179650578174162,0.006873541483646056,-0.0012630101722374426,-0.00071028155807072,0.001140774466547948,-0.029517007427787643,-0.0006572932034904014
trouble,-0.016319102081346085,0.01059034733540266,-0.0021086214238586675,-0.025230674459156346,0.009408315568800738,-0.0014549149962335944,-0.00537908588746532,0.006407668698371485,0.0034174494028153656,-0.010195688784207067
transitions,-0.017343128107547897,0.011306677886082884,-0.013984636907046493,-0.012239817462954482,-0.009018424907599337,-0.017786735823938228,-0.006070921540685102,0.0014881865948864746,0.01281433409352456,-0.00024926789257223147
drive,-0.0184336369995657,0.013992992645393396,-0.009151918529012749,0.004224980251289302,-0.008884169319714395,-0.0018971071603908784,0.020754414684908552,0.020463796690862235,-0.008678209117208409,0.013810362652088206
bottle,-0.01431448950922503,0.004865847998596154,0.005888607678007658,-0.015957263604024587,0.008551375291260632,0.009484734094210426,0.0014497985937038836,-0.002049424648963097,-0.015343763004873027,-0.015483589350350645
jack,-0.015459995951658933,0.008323371144284311,-0.0056585008892532564,-0.025012427700787418,0.004783358166205512,-0.008272563993067972,-0.008056929175052801,0.0013906462136257665,-0.012882701676523986,0.009535559735511108
angles,-0.014027984621519463,0.006872127727844186,0.0052397530324883625,0.018652020268592313,0.022804034712551182,-0.0004126642433036488,-0.029998876668029407,-0.00617540884652209,0.009086127512949559,-0.002668335356540102
boxes,-0.018884333646055372,0.021701719885949183,-0.02930502577677607,-0.02473222367833369,-0.011992262754614362,0.020606519534527558,-0.021496590968325638,-0.00819901515976048,-0.01471585849376469,-0.00013409251217475068
rome,-0.02484917189996867,0.038302082732945185,-0.03659465910557412,0.03226433050709274,0.0023338723224710345,-0.035713897590696916,0.15745391821356153,0.0691784514818029,0.0052303004077790954,0.2672366510673517
extent,-0.016195589529511244,0.005316361180210267,-0.011166566823219076,0.021125553031577027,-0.00031788906554718944,0.011057985533275479,0.016336586114460303,-0.002326856078526291,-0.0038872760068797895,-0.014267599605022978
trap,-0.015836460847141007,-0.013862972759133245,0.0038817273281899363,-0.016886638514654325,-0.0087906696303212,-0.011835186653596615,-0.007861717270971074,0.009248462643677251,-0.014406993097812725,-0.005069762877953264
taylor,-0.01705140879095806,-0.003884650988443216,0.0029826208730266853,0.006420173408457534,-0.03006096775888057,-0.005776641784279226,0.011200811477057001,-0.005577471487451582,-0.003976382620108709,0.018264877300442725
verona,-0.02000609460015222,0.012290954692014522,-0.014920340771706658,0.027256882011517988,0.012927653164217965,0.0467953525866503,0.031998547935288,0.0702606286851246,0.02343596463680537,-0.07014466459495314
motives,-0.01312085126466622,0.021095012830915645,-0.01813399287475634,0.03337212382444467,0.020320352049204553,-0.01870484072456408,0.02001970794899402,-0.01462295599060257,-0.015043674310007523,0.01455945761850024
witch,-0.025605791410812963,0.029574119756762777,-0.06400092894339601,-0.09547266599626646,-0.026856122788857316,-0.016122138336005964,-0.058850247741071664,-0.013695589804084167,-0.05248746793813479,-0.0026432176066299735
fabric,-0.014806385645146077,0.007596600122147417,0.01450404913854139,-0.005160845332547818,0.0006992614359536796,-0.01712134036425392,-0.005704791572613941,-0.0005440852200254143,-0.031100017753003143,0.006973150994832659
phrase,-0.01342445378751292,0.011428262811401793,0.014845205085699613,0.01465629670410671,0.015818317224306426,0.007689580063420873,0.0060157878229962205,0.011402169907321685,-0.012422015798272196,-0.012630721613546007
structure,-0.0178547782730511,0.0041570586023807945,-0.01931258079982311,-0.026981394590740452,-0.005626322801254326,-0.022484977890191354,0.044774129340650066,0.0054792168611137995,0.016055250479857276,0.010417152484778926
flower,-0.015266924973025993,-0.01323130039971652,0.004380557847675082,0.0035164517623843504,-0.01116714106161202,-0.001785983908817434,0.005994078300607903,0.027248530914474108,0.002125991075614665,-0.032435191031850406
rick,-0.014597606627944478,-0.0025190142600372894,0.007346776996039583,-0.00682730584446775,-0.037364645377788594,-0.012419155261377851,-0.0011743191893780617,-0.016424660312503187,-0.022737010934539614,0.015109448150662185
bill,-0.015941321878270867,0.0007963272613570538,0.005503264291653662,0.00943027116734788,0.018132223863270625,0.013713906746523457,0.00459284170717838,-0.00404575010864925,-0.0016176092368964674,-0.00045828920647532096
comfort,-0.014204662851107773,0.011933945275572046,-0.006653353027429941,-0.005597286091613908,-0.0017238997104020988,-0.02092663078767961,0.00817729756450727,-0.027495107919351315,-0.015744443234323804,-0.014108318319708036
youll,-0.0175790731571964,-0.008525405751747794,0.0015881780827176747,0.012671246673875654,5.658956125903916e-05,0.00882767456639568,-0.03058593051608834,0.006446521553543989,-0.025150734678749904,0.012236447634797379
spirits,-0.016679981239352527,-0.0010133957911637604,-0.04225920190612581,-0.03994157089535875,-0.01781467008524181,-0.03075419232019645,-0.003152639425665297,-0.04976730641927245,-0.004953914294941002,-0.007418954023293971
ado,-0.013372006683297145,0.004224993511789579,0.021890282148338405,0.007595121141725441,-0.010497513966946469,0.005665467865170125,-0.020667514510043665,-0.015034605629492194,0.034673998994654794,-0.0003994329642167506
pain,-0.014803284305897384,0.013902820273072035,-0.006880461268610239,0.00048375745072152724,0.00715368517385275,0.008936957736268932,0.006451469967243159,0.0035890916504897237,-0.0029920917030338123,0.004817437933309466
coats,-0.015490226475429808,0.013485731547843919,0.002766060275730741,0.015284189025181383,-0.029395555328004953,-0.0378283715449971,0.056487833707432884,-0.007923118110155624,-0.0034280265605157578,0.03689624888760383
parallels,-0.018195777457553235,0.007996948324655142,-0.018412840595940946,-0.0003943996682392044,-0.02529875449956751,-0.02437584832308936,0.06114833254702742,0.019228614565396887,0.028786901289244098,0.01622039332122669
talents,-0.015417371027303032,-0.015065562480370057,0.02585754386333867,0.003925478062835076,-0.049727830903211624,-0.036026674150491905,0.02238374457487758,-0.015618442388642802,0.017192936526165405,-0.025322325891191856
feud,-0.02133617270469864,0.016568030099507955,-0.008354019536400251,0.03471366210360364,0.0023246872315631755,0.023577125356110316,0.0726632363963233,0.060271599713568415,0.05673954097925063,-0.08829278608263186
spell,-0.015611858338101546,-0.03369921780131775,-0.01681227189096947,0.002331572092773244,-0.0075864612872804105,-0.008405439238220928,0.0016347895511949037,0.016705953945110947,0.003804333763107774,-0.010232749267814402
favor,-0.015720505739464354,-0.007265698508375872,0.0011386372322780849,0.01580290293276478,-0.009812871770677382,-0.02009788072958356,0.03110886279506427,-0.01697617055656442,0.030697378260495012,-0.014273256448032658
sport,-0.014769518356301317,0.0004076865715300912,0.010347234628531167,-0.005153410488018045,-0.00611611467133571,-0.015471806273805757,0.019805932041202737,0.013063319311300921,0.00416416010017294,-0.0032525521043794926
fools,-0.021008174237782642,-0.010913839714051745,0.058232442672328875,-0.028941976520918983,0.010666592049498599,-0.0065692026967341015,0.0030245703701504726,0.006303319238888514,-0.0125721505057178,0.008755498190442256
train,-0.020157412244663997,-0.007769446266421874,-0.0015022904564424935,-0.01590883175517284,0.011677558425310286,0.012907587163497188,0.0027123905973718506,-0.003547938759697928,0.005550851050104395,-0.022747663563252193
joseph,-0.016310321043845864,-0.009937735904912537,0.0026339860494606123,-0.012504522342126826,-0.008076100494928618,-0.008212830130180088,0.025566792600963503,0.010739405473391469,-0.012489405443672389,0.009572214169629816
sleeves,-0.014363842402499763,0.01613495920814104,-0.01410579345469038,0.000864328962206238,-0.00026562442399075256,-0.006180899061334084,0.014137088345057433,-0.028576345447568468,-0.0091296325766824,-0.028761028441702124
jealousy,-0.02258232791234283,-0.015407789102595734,-0.015848770884909928,0.07411401372426964,0.0432613536900386,-0.047781338093021944,0.030077061506038307,-0.04419150015743998,-0.0565769772294858,0.0029886192653061708
duet,-0.01838865486093534,-0.017158988320833814,-0.0012474082025058992,0.013019584175263041,-0.008832864020912925,0.000772524257897801,0.01259503448734669,-0.009193648991820076,-0.009302189647937335,-0.03272801143990657
tragedies,-0.015896198703545722,0.013694260341216995,-0.017744738937566906,0.02193925353626815,0.010296288776096712,-0.013349457732928217,0.033826032420100786,0.0010412712982752982,0.008812413129809273,-0.0280038970983524
rob,-0.01692301030041374,-0.015067632858950842,0.004936352332327237,0.016730393891852192,0.0036672503459425974,0.007582378596031539,-0.01219248006096583,0.0001346545674745193,-0.02318641202966215,0.018614063449123034
playhouse,-0.018369810262188264,0.007838468630546023,-0.010857252402563997,-0.004348519423269793,0.006629339814313386,0.0057652672059280725,0.023992975755927643,0.017805131650232106,0.01046952550031284,0.09373878512197775
frustration,-0.014709079245932103,-0.01648365526576002,-0.006822949795532111,-0.0003925593538731583,-0.0176018771338402,0.0015012257147651855,0.020002450139256153,-0.01619585604585421,-0.005921399743422074,0.002912035406916932
smoke,-0.018750350948330673,0.019405978236552504,-0.009455934561356617,-0.0005584945852472157,0.005320259945775143,0.012919528090099228,0.009627635510858889,0.0247620758811156,-0.03128900148490192,0.05663623189580611
companies,-0.019224689008003556,-0.007446064188891418,-0.013449158084529449,-0.007952286464615446,-0.03013684735872926,0.012257479729904526,-0.0034593964489658896,-0.01526671337378302,-0.010076279700001382,0.014499133475026902
dan,-0.018937998784361133,0.007880357818361093,0.002347180370874681,0.026609353010965387,-0.015887923566230075,-0.012547865948755529,0.016911024839488503,0.00446022898475268,-0.006690058430208441,-0.028148129585681785
risk,-0.014796632923472738,-0.011855545843212986,-0.005325606947821276,-0.005446816110914461,0.01642124089992309,-0.005548670210678001,0.001007878527110281,-0.004457721707040251,-0.004925182509734926,-0.004735238211941054
notion,-0.016181490057532107,-0.001830106177968504,-0.0014316826741536395,-0.016564245930786738,0.0013886925346633149,-0.0072096276080602355,-0.007889461423029511,0.012283956069818726,-0.018061480867109563,-0.002139472671945514
plain,-0.014914246700736558,0.002303616363144113,0.0003661989219139791,0.020778663665096838,0.008096544853079096,0.00542747670124398,-0.009802848575904716,0.008784361632925506,-0.0009445534038909931,-0.008658035936956373
circumstances,-0.013413587660640233,0.010025059293618273,-0.0025751867216609746,0.011701855678371486,-0.006865338012613081,-0.01078090659745966,0.00106404076863063,0.007252499070933632,-0.004646953038828728,-0.01851004449020111
dancers,-0.029615747101059846,-0.03108369654480234,-0.024664725457492768,0.04769689564855823,0.028341462777123492,0.025784660664221536,-0.004377354613898606,0.08117231355649558,0.017729907061279086,-0.07803760759073344
pleasure,-0.015268484319957488,-0.0028460783801474024,0.0010372786735603008,-0.009063889241147559,0.007550681947308104,0.01906285971728848,-0.009912669584783543,-0.026130558615746244,-0.0039777499546865,-0.00038501708605635093
response,-0.014438586926052557,0.017144459707957565,-0.003778557137212217,0.011188818604820074,0.008109648415108897,-0.012075227996228663,0.022232912792395948,-0.006933262018110984,-0.01263046014105377,0.015378890537057913
scenery,-0.01926031154047023,-0.01698644327092222,-0.016981561406988654,0.023939205083458596,-0.0006943585657805448,0.00837750619530189,-0.0116759101783569,0.000283355932415936,0.031236693191006314,0.0052878526694074566
evidence,-0.014778357402542094,0.008919922627715491,-0.006021147809207486,0.02350592447582073,0.01062919232931398,0.01823987571697637,-0.011104444686195376,0.009605812193335155,-0.020190170595510218,0.004418187597778086
rule,-0.01714814671897444,-0.019284089499571375,-0.009744129068349526,-0.00935578888198455,0.008052068584809533,-0.007809053293846244,0.0024394770306644963,0.009536151209728554,-0.011292921845982242,0.009495858377671626
majority,-0.014461530291692332,0.007746982521081795,-0.003499560956771564,0.005963004347794918,0.012603807027140241,0.003006247959102913,0.010471841830428477,0.0053175160453720815,0.02787050190556765,-0.0003651865865146207
athens,-0.02824532228816397,-0.11363634759277243,-0.028637839993637722,-0.0016476856408453907,0.00847144212199736,-0.03305678307498218,0.0037688216427936316,-0.0012211422070409544,-0.0020293423185478478,0.003270500358595621
values,-0.016769183584021973,0.01760832619601347,-0.009122759885658721,0.042856918835458065,0.005544867433513663,-0.029978564414905536,-0.0017703943006246478,-0.005268437968865037,0.0066724522841399864,-0.01092325683442222
makeup,-0.01633582665983042,-0.023281009505730383,-0.004548730292665504,-0.010963860079748115,-0.0034616130857433535,0.0022290766864817165,0.010915316039566315,0.007586329951365631,0.005819448599414756,-0.024111176959074207
wealth,-0.014447771216566553,0.001415917927974882,0.01007619102935607,-0.004621025753007215,-0.005693565971742223,-0.011169207907959824,0.03194991079213107,0.0024456059875395232,-0.005186403769097429,-0.021255620948321684
manage,-0.01695405054762278,0.011088335238455998,0.006962096250757811,0.008182910477194279,-0.0169232831804557,0.005177267430500841,0.017698831787459655,0.009767603822265354,0.02357629689826246,0.004070221091545389
household,-0.017182578265908,0.005719249575730495,0.037459066609042115,-0.03490361548057196,0.039694005964941555,0.004905571130337541,-0.017585170204622663,0.006114908824606161,-0.01266045951872638,-0.011661420055078713
building,-0.015873140276629106,-0.017565369454307048,-0.005731114852350169,-0.014169535219865734,0.009577221515499732,-0.002564664890532282,0.004053028180038585,0.010984936315022325,-0.009870090356539286,0.012867284698696758
mannerisms,-0.014384627161532828,-0.004446135799553927,0.01746373688961705,0.011676491474826262,0.001259610569856174,-0.006731328009637256,-0.0017506261772230523,-0.01808489065432604,0.004614311080914288,0.004098486071302882
attraction,-0.01698404112702869,0.00838376396929606,0.04079498258703162,-0.004253160103459456,0.032663449364412706,-0.0018611729910475746,0.008132917310445893,-0.0019168564402673542,0.015261737311949087,0.01639318875761376
march,-0.015148080718325387,0.007318244398363833,-0.011331233531749738,0.03178674172025788,0.012714882431988254,-0.008945811287820925,0.02017774098486796,0.022227659058528384,-0.018608720753980894,0.08493367707873223
information,-0.013285217704867269,0.002030425650756052,-0.007392399037467533,0.009268150950371413,0.0008042826619990928,0.015265728632596941,0.004465066726234426,0.020665552179877773,-0.02961091133606272,0.002182293866322016
stories,-0.017386237645894066,-0.003254731181746774,0.0019110637514989184,0.01736070271771473,-0.019259534449721043,0.015102823381464877,-0.025505487641705224,0.017103503886419562,0.010209532726470422,0.009079600804877734
intentions,-0.014617394700782176,0.0057485528236388824,-0.008986083992593149,0.003067964644282189,-0.015491578074590897,-0.0062546237243731526,0.019290906815344903,-0.015754694409176272,0.0011664724771148543,0.01898889002907194
settings,-0.015735866436604937,-0.0050630034427726804,0.029463992450971737,0.005775413486663616,-0.026953833123447516,-0.01172971634490592,-0.0183850453656393,-0.00458370948933614,0.03646578365502357,0.006186567137419768
influence,-0.015437303524167204,-0.0020759504326915905,-0.004965852083530573,0.005554153349475052,-0.0027129238386721663,-0.009255286636855375,0.04217756018518026,-0.0029268504758940385,0.01357070169021595,-0.01085248013655572
weight,-0.0157340066919927,0.010244473496176668,-0.004285533810401855,-0.005244129871188976,0.0015347983175783416,0.0038732911158946464,0.028383198269377484,0.01440326429717173,0.01759345414875028,-0.010627519658987884
efforts,-0.015707376330507325,-0.0007354497625052626,-0.0112556934029976,0.01230979305626812,0.0167066065122465,-0.00980834390422064,-4.107633975515199e-06,-0.012029420994407633,0.025178545437461338,-0.0016972801611418375
guests,-0.01414729464393494,0.005226454564678781,-0.0062719304263136695,-0.022069815202866015,0.0009129180197991858,-0.006735269019388648,-0.0079378814234227,-0.002112348663837678,-0.004496691992262929,-0.011174716409231955
elizabeth,-0.01624232847995894,-0.01280884935239899,0.010380296171895842,0.010577336033545631,-0.020590477717628702,-0.013607012634440231,-0.002443442051521037,0.015194785460291606,-0.0025349712198845242,7.791705514593843e-06
drink,-0.015240227793372325,0.0013757198938546648,0.00417899711611769,-0.015700354054801805,0.01542016177614993,0.011444309614492585,0.00124995923265726,0.010956433435348231,-0.008278911732076266,-0.024102481036855458
epilogue,-0.02091428996716831,0.005288502946951227,0.03818657371661508,0.06942524490443813,-0.06642705710682376,-0.061983559374292126,-0.0711867942579528,0.019119890662087476,0.01734979152535874,-0.016347695004729598
wasnt,-0.014766880409361707,-0.0032658411001194685,0.015072891234186593,-0.006489624285177237,-0.006454769800714477,0.018650521306981842,-0.018913353892724964,0.007037897151572821,-0.021785866124722265,0.011156882599628045
masters,-0.014678432366222646,-0.0022247741140775552,0.03473109659671409,-0.015924584322005032,0.004941948330193888,-0.008064488282334267,-0.007692944415811174,0.007328874106421236,0.0013512301563618737,0.0004639533405468013
thoughts,-0.016455297069867026,-0.009192770823419424,0.005060665478000871,-0.006706333508058463,0.02910892332931704,0.015188345136921562,-0.006089436707243474,-0.009486236272771181,-0.021029851891418084,-0.005965023498829353
project,-0.014659963726530416,0.007860612420453666,-0.004267641173049948,0.005359457026994163,0.002223150336136958,-0.009041125323687555,-0.01128743535172801,0.00887291915536295,0.0011913005130726796,0.005095126322482759
imagination,-0.021537012795102835,-0.02931680928297181,-0.019672860188425997,-0.0019495530881513507,-0.0003683929213873562,0.0010511630158006613,-0.01338434954812936,-0.003706660022523097,0.02864790768863833,0.013913823395388186
